t,MV,MVP,MVI,MVD,MVFF,SP,PV,DV,Man
3.700000000000000000e+01,5.000000000000000000e+01,6.410489027129773376e+01,-1.335951002095701767e+01,-7.453802503407167546e-01,0.000000000000000000e+00,5.800000000000000000e+01,2.960000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.800000000000000000e+01,5.000000000000000000e+01,6.331486521513738097e+01,-1.195606954488216722e+01,-1.358795670255213528e+00,0.000000000000000000e+00,5.800000000000000000e+01,2.994999999999999929e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.900000000000000000e+01,4.999999999999999289e+01,6.308914377052013833e+01,-1.168688536616410190e+01,-1.402258404356037325e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.005000000000000071e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.000000000000000000e+01,5.000000000000000000e+01,6.279570589251771651e+01,-1.129505667841073091e+01,-1.500649214106986484e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.017999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.100000000000000000e+01,5.000000000000000000e+01,6.293113875928806067e+01,-1.172295610297693180e+01,-1.208182656311128422e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.012000000000000099e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.200000000000000000e+01,5.000000000000000000e+01,6.256998444790046676e+01,-1.118116009784017884e+01,-1.388824350060288593e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.028000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.300000000000000000e+01,5.000000000000000000e+01,6.200568083635735661e+01,-1.027721096169677750e+01,-1.728469874660578665e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.053000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.400000000000000000e+01,5.000000000000000000e+01,6.236683514774495052e+01,-1.115679473731954552e+01,-1.210040410425405000e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.037000000000000099e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.500000000000000000e+01,5.000000000000000000e+01,6.141880508035252006e+01,-9.508966154468604159e+00,-1.909838925883915461e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.078999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.600000000000000000e+01,5.000000000000000000e+01,6.141880508035252006e+01,-9.728644930203188324e+00,-1.690160150149331963e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.078999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.700000000000000000e+01,5.000000000000000000e+01,6.135108864696734798e+01,-9.795411406282983791e+00,-1.555677240684363971e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.082000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.800000000000000000e+01,4.999999999999999289e+01,6.089964575773285560e+01,-9.123394151288433562e+00,-1.776251606444422926e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.101999999999999957e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.900000000000000000e+01,5.000000000000000711e+01,6.047077501296008961e+01,-8.519296344409045929e+00,-1.951478668551043238e+00,0.000000000000000000e+00,5.800000000000000000e+01,3.121000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00
